1756068296, 20m, 14075509, FT8, G0OFE, IO90BR, 223, 'Rx', IW8FBM, JN70EV08, 248, -2
1756068300, 20m, 14074399, FT8, G0OFE, IO90BR, 223, 'Rx', PD4JOH, JO22XF, 263, -19
1756068326, 20m, 14075616, FT8, G0OFE, IO90BR, 223, 'Rx', HA1BF, JN86LL, 239, 11
1756068327, 20m, 14074980, FT8, G0OFE, IO90BR, 223, 'Rx', SP7V, JO91QQ, 269, -5
1756068327, 20m, 14076130, FT8, G0OFE, IO90BR, 223, 'Rx', UT5VQ, KN68LL, 288, -8
1756068267, 20m, 14075756, FT8, M6FPW, IO92QH, 223, 'Rx', IZ5MJO, JN53NO, 248, -12
1756068269, 20m, 14074449, FT8, M6FPW, IO92QH, 223, 'Rx', IK0XCG, JN52VC84, 248, -15
1756068281, 20m, 14076038, FT8, M6FPW, IO92QH, 223, 'Rx', EA5KT, IM99SL28, 281, 0
1756068296, 20m, 14075300, FT8, M6FPW, IO92QH, 223, 'Rx', IW8FBM, JN70EV08, 248, -13
1756068297, 20m, 14075921, FT8, M6FPW, IO92QH, 223, 'Rx', UT5VQ, KN68LL, 288, -9
1756068297, 20m, 14076057, FT8, M6FPW, IO92QH, 223, 'Rx', 9A7PBV, JN85LM, 497, -7
1756068326, 20m, 14074771, FT8, M6FPW, IO92QH, 223, 'Rx', SP7V, JO91QQ, 269, 5
1756068226, 20m, 14075738, FT8, M3XQM, IO90BV, 223, 'Rx', IN3XUG, JN55NB, 248, -10
1756068241, 40m, 7075156, FT8, M3XQM, IO90BV, 223, 'Rx', PI4DX, JO21AJ13, 263, -9
1756068241, 20m, 14076597, FT8, M3XQM, IO90BV, 223, 'Rx', KE2FUM, FN20LP06, 291, -13
1756068256, 40m, 7075831, FT8, M3XQM, IO90BV, 223, 'Rx', DL8CE, JO42WF, 230, -8
1756068256, 20m, 14076406, FT8, M3XQM, IO90BV, 223, 'Rx', EB1GUA, IN71KP55, 281, -10
1756068256, 40m, 7076997, FT8, M3XQM, IO90BV, 223, 'Rx', DL1BJL, JO33OI, 230, -8
1756068256, 20m, 14076456, FT8, M3XQM, IO90BV, 223, 'Rx', 9A5AFP, JN86IJ, 497, -13
1756068270, 20m, 14076041, FT8, M3XQM, IO90BV, 223, 'Rx', EA5KT, IM99SL28, 281, -7
1756068270, 20m, 14075866, FT8, M3XQM, IO90BV, 223, 'Rx', YU7NW, KN05LM, 296, -9
1756068286, 20m, 14075922, FT8, M3XQM, IO90BV, 223, 'Rx', UT5VQ, KN68LL, 288, -9
1756068301, 40m, 7075672, FT8, M3XQM, IO90BV, 223, 'Rx', SP2GMA, JO93LL, 269, -15
1756068285, 80m, 3575170, FT8, M0CJS, IO92HN, 223, 'Rx', MD0RTZ, IO74PC, 114, -2
1756068285, 80m, 3574953, FT8, M0CJS, IO92HN, 223, 'Rx', EB2FJN, IN83QE50, 281, -6
1756068285, 20m, 14075922, FT8, M0CJS, IO92HN, 223, 'Rx', UT5VQ, KN68LL, 288, -11
1756068285, 40m, 7075830, FT8, M0CJS, IO92HN, 223, 'Rx', DL8CE, JO42WF, 230, -4
1756068285, 40m, 7075049, FT8, M0CJS, IO92HN, 223, 'Rx', IT9ECY, JM78HB, 248, -18
1756068300, 20m, 14074270, FT8, M0CJS, IO92HN, 223, 'Rx', TC8YL, KN41, 390, -14
1756068300, 20m, 14074940, FT8, M0CJS, IO92HN, 223, 'Rx', SQ6ADA, JO81BP, 269, -13
1756068300, 20m, 14075023, FT8, M0CJS, IO92HN, 223, 'Rx', DJ2MS, JO30NX33, 230, -5
1756068300, 20m, 14075523, FT8, M0CJS, IO92HN, 223, 'Rx', DJ3FS, JO41WX03TW, 230, -7
1756068300, 40m, 7075286, FT8, M0CJS, IO92HN, 223, 'Rx', G2KS, IO84FQ, 223, 18
1756068191, 15m, 21075490, FT8, M0KYU, IO83VL, 223, 'Rx', YY5AEZ, FK60NL66SR, 148, -18
1756068222, 15m, 21075808, FT8, M0KYU, IO83VL, 223, 'Rx', IU0IXC, JN62LM, 248, -21
1756068251, 15m, 21074579, FT8, M0KYU, IO83VL, 223, 'Rx', IT9GMD, JM77MM62, 248, -6
1756068254, 15m, 21075219, FT8, M0KYU, IO83VL, 223, 'Rx', YY4PPC, FK60AF, 148, -23
1756068311, 15m, 21074339, FT8, M0KYU, IO83VL, 223, 'Rx', KD2RSF, FN31CA64, 291, -13
1756068314, 40m, 7075288, FT8, G4GHT, IO83UC03, 223, 'Rx', G2KS, IO84FQ, 223, 10
1756068326, 40m, 7076036, FT8, M0SWP, IO91VM, 223, 'Rx', PA3EAQ, JO31CI05, 263, -4
1756068281, 40m, 7076446, FT8, G6DDX, JO02FS, 223, 'Rx', SM6.TF1OL, JO58WF, 284, 15
1756068297, 40m, 7075066, FT8, G6DDX, JO02FS, 223, 'Rx', IT9ECY, JM78HB, 248, -13
1756068299, 40m, 7075852, FT8, G6DDX, JO02FS, 223, 'Rx', SP9SM, JO90KD, 269, -12
1756068311, 40m, 7075517, FT8, G6DDX, JO02FS, 223, 'Rx', F4MMU, JN26JK75, 227, 1
1756068311, 40m, 7075303, FT8, G6DDX, JO02FS, 223, 'Rx', G2KS, IO84FQ, 223, 9
1756068312, 40m, 7075690, FT8, G6DDX, JO02FS, 223, 'Rx', SP2GMA, JO93LL, 269, -3
1756068312, 40m, 7075902, FT8, G6DDX, JO02FS, 223, 'Rx', R2EA, KO93, 54, -9
1756068327, 40m, 7076051, FT8, G6DDX, JO02FS, 223, 'Rx', PA3EAQ, JO31CI05, 263, 0
1756068316, 15m, 21075991, FT8, M0BSI, IO70IC74, 223, 'Rx', KP4Z, FK68LL, 202, -10
1756068317, 15m, 21075363, FT8, M0BSI, IO70IC74, 223, 'Rx', DJ0MAB, JN49KN, 230, -21
1756068297, 40m, 7075833, FT8, G1PZS, JO01, 223, 'Rx', SP9SM, JO90KD, 269, -10
1756068297, 40m, 7075910, FT8, G1PZS, JO01, 223, 'Rx', JE4NAN, PM64HI90, 339, -15
1756068297, 40m, 7074219, FT8, G1PZS, JO01, 223, 'Rx', HB9EKJ, JN47MA, 287, 4
1756068298, 40m, 7074682, FT8, G1PZS, JO01, 223, 'Rx', UA4FKT, LO23KE, 54, -15
1756068299, 40m, 7076861, FT8, G1PZS, JO01, 223, 'Rx', DJ6HR, JO31LP, 230, 1
1756068299, 40m, 7074253, FT8, G1PZS, JO01, 223, 'Rx', RA3ZH, KO81VH27IQ, 54, -3
1756068312, 40m, 7075671, FT8, G1PZS, JO01, 223, 'Rx', SP2GMA, JO93LL, 269, 1
1756068312, 40m, 7075284, FT8, G1PZS, JO01, 223, 'Rx', G2KS, IO84FQ, 223, 3
1756068312, 40m, 7075011, FT8, G1PZS, JO01, 223, 'Rx', F4CKW.P, JN27, 227, -9
1756068312, 40m, 7075301, FT8, G1PZS, JO01, 223, 'Rx', ON4MAP, JO20LQ, 209, 0
1756068312, 40m, 7075160, FT8, G1PZS, JO01, 223, 'Rx', IU1IDN, JN44KL, 248, -3
1756068327, 40m, 7076032, FT8, G1PZS, JO01, 223, 'Rx', PA3EAQ, JO31CI05, 263, 3
1756068327, 40m, 7075704, FT8, G1PZS, JO01, 223, 'Rx', M0PFX, JO01DM, 223, -5
1756068327, 40m, 7076731, FT8, G1PZS, JO01, 223, 'Rx', F6BHK, JN24LM, 227, 2
1756068327, 40m, 7076443, FT8, G1PZS, JO01, 223, 'Rx', DL5DQZ, JO61VA, 230, -2
1756068327, 40m, 7075500, FT8, G1PZS, JO01, 223, 'Rx', F5OYA.P, JN13AO, 227, -3
1756068328, 40m, 7074495, FT8, G1PZS, JO01, 223, 'Rx', DK8HC, JO42TH, 230, -4
1756068207, 10m, 28075018, FT8, M7PUC, IO81WK, 223, 'Rx', CT1BFP, IM59LI, 272, -13
1756068272, 10m, 28075226, FT8, M7PUC, IO81WK, 223, 'Rx', CA6SNT, FF30JD, 112, -18
1756068281, 20m, 14076043, FT8, G5CTH, IO91PP, 223, 'Rx', EA5KT, IM99SL28, 281, -2
1756068285, 20m, 14075637, FT8, G5CTH, IO91PP, 223, 'Rx', UN7EG, MO52CW24, 130, -24
1756068297, 20m, 14075413, FT8, G5CTH, IO91PP, 223, 'Rx', HA1BF, JN86LL, 239, 5
1756068297, 20m, 14075305, FT8, G5CTH, IO91PP, 223, 'Rx', IW8FBM, JN70EV08, 248, -9
1756068297, 20m, 14075926, FT8, G5CTH, IO91PP, 223, 'Rx', UT5VQ, KN68LL, 288, -14
1756068326, 20m, 14074776, FT8, G5CTH, IO91PP, 223, 'Rx', SP7V, JO91QQ, 269, -9
1756068327, 20m, 14075240, FT8, G5CTH, IO91PP, 223, 'Rx', PY4CZ, GG78LS, 108, -21
1756068327, 40m, 7074462, FT8, G0VRX, IO83WP, 223, 'Rx', M0YBC, IO83XV, 223, -6
1756068239, 20m, 14074949, FT8, M7DJX, IO90WT, 223, 'Rx', DL1MAG, JN39XN, 230, -16
1756068284, 20m, 14076040, FT8, M7DJX, IO90WT, 223, 'Rx', EA5KT, IM99SL28, 281, 3
1756068299, 20m, 14075922, FT8, M7DJX, IO90WT, 223, 'Rx', UT5VQ, KN68LL, 288, -9
1756068299, 20m, 14074602, FT8, M7DJX, IO90WT, 223, 'Rx', R3MAJ, KO97DN, 54, -12
1756068314, 20m, 14074272, FT8, M7DJX, IO90WT, 223, 'Rx', TC8YL, KN41, 390, -17
1756068329, 20m, 14074773, FT8, M7DJX, IO90WT, 223, 'Rx', SP7V, JO91QQ, 269, -7
1756068236, 40m, 7076375, FT8, M0CTI, IO93IK, 223, 'Rx', DL2025S, JO61GK, 230, -8
1756068237, 40m, 7075620, FT8, M0CTI, IO93IK, 223, 'Rx', PD1EN, JO32BF99, 263, -12
1756068239, 40m, 7074724, FT8, M0CTI, IO93IK, 223, 'Rx', EA1IOK, IN62FN, 281, -16
1756068254, 40m, 7076710, FT8, M0CTI, IO93IK, 223, 'Rx', SV1CQR, KM08RO, 236, -23
1756068281, 40m, 7076433, FT8, M0CTI, IO93IK, 223, 'Rx', SM6.TF1OL, JO58WF, 284, -7
1756068296, 40m, 7074559, FT8, M0CTI, IO93IK, 223, 'Rx', EB1LA, IN73BI, 281, -7
1756068311, 40m, 7075290, FT8, M0CTI, IO93IK, 223, 'Rx', G2KS, IO84FQ, 223, 2
1756068314, 40m, 7075505, FT8, M0CTI, IO93IK, 223, 'Rx', F4MMU, JN26JK75, 227, -11
1756068329, 40m, 7076038, FT8, M0CTI, IO93IK, 223, 'Rx', PA3EAQ, JO31CI05, 263, -17
1756068300, 15m, 21075495, FT8, GX0FRE, IO82UC, 223, 'Rx', SP5CWC, KO02MB, 269, -19
1756068300, 20m, 14075269, FT8, GX0FRE, IO82UC, 223, 'Rx', SQ6ADA, JO81BP, 269, 8
1756068300, 20m, 14074647, FT8, GX0FRE, IO82UC, 223, 'Rx', EK.RX3DPK, LN20GF, 14, -12
1756068300, 20m, 14075930, FT8, GX0FRE, IO82UC, 223, 'Rx', BA4QDS, OM92, 318, -21
1756068255, 15m, 21075294, FT8, G8URE, IO90QU, 223, 'Rx', HB9FUR, JN47HH, 287, -11
1756068256, 20m, 14074241, FT8, G8URE, IO90QU, 223, 'Rx', IU8RFW, JN70DW, 248, -10
1756068256, 20m, 14076456, FT8, G8URE, IO90QU, 223, 'Rx', 9A5AFP, JN86IJ, 497, -10
1756068256, 20m, 14074450, FT8, G8URE, IO90QU, 223, 'Rx', IK0XCG, JN52VC84, 248, -12
1756068272, 20m, 14075866, FT8, G8URE, IO90QU, 223, 'Rx', YU7NW, KN05LM, 296, -6
1756068272, 20m, 14076041, FT8, G8URE, IO90QU, 223, 'Rx', EA5KT, IM99SL28, 281, -6
1756068272, 20m, 14075188, FT8, G8URE, IO90QU, 223, 'Rx', OZ7DR, JO55VS, 221, -10
1756068286, 15m, 21075269, FT8, G8URE, IO90QU, 223, 'Rx', DO4DAN, JO40GU, 230, -8
1756068286, 20m, 14075300, FT8, G8URE, IO90QU, 223, 'Rx', IW8FBM, JN70EV08, 248, -5
1756068286, 20m, 14075922, FT8, G8URE, IO90QU, 223, 'Rx', UT5VQ, KN68LL, 288, -6
1756068286, 20m, 14075234, FT8, G8URE, IO90QU, 223, 'Rx', PY4CZ, GG78LS, 108, -13
1756068301, 15m, 21075994, FT8, G8URE, IO90QU, 223, 'Rx', KP4Z, FK68LL, 202, -11
1756068301, 15m, 21074563, FT8, G8URE, IO90QU, 223, 'Rx', KD9LVX, EN70ME30, 291, -14
1756068301, 20m, 14076456, FT8, G8URE, IO90QU, 223, 'Rx', NP4E, FK78AJ26, 202, -10
1756068301, 20m, 14075513, FT8, G8URE, IO90QU, 223, 'Rx', UW5IM, KN68NQ, 288, -11
1756068301, 20m, 14075144, FT8, G8URE, IO90QU, 223, 'Rx', SH0T, JO99AI, 284, -12
1756068301, 20m, 14076372, FT8, G8URE, IO90QU, 223, 'Rx', PY5EJ, GG54HO71, 108, -14
1756068315, 15m, 21075500, FT8, G8URE, IO90QU, 223, 'Rx', IU5RDC, JN54AB, 248, -9
1756068316, 20m, 14074772, FT8, G8URE, IO90QU, 223, 'Rx', SP7V, JO91QQ, 269, -4
1756068266, 15m, 21075312, FT8, G6FOV, IO70WM, 223, 'Rx', HB9FUR, JN47HH, 287, -3
1756068266, 15m, 21074982, FT8, G6FOV, IO70WM, 223, 'Rx', EA1DWZ, IN53, 281, 3
1756068269, 15m, 21075418, FT8, G6FOV, IO70WM, 223, 'Rx', 2E1ICB, IO93TT, 223, -21
1756068282, 15m, 21076266, FT8, G6FOV, IO70WM, 223, 'Rx', PC25SAIL, JO22KJ, 263, -18
1756068297, 15m, 21074403, FT8, G6FOV, IO70WM, 223, 'Rx', KD2NOM, FN20TI, 291, -14
1756068297, 15m, 21074306, FT8, G6FOV, IO70WM, 223, 'Rx', NY3H, FN30HT, 291, -14
1756068312, 15m, 21076011, FT8, G6FOV, IO70WM, 223, 'Rx', KP4Z, FK68LL, 202, 6
1756068315, 15m, 21075350, FT8, G6FOV, IO70WM, 223, 'Rx', XQ5BRC, FF33KD, 112, -13
1756068326, 15m, 21075549, FT8, G6FOV, IO70WM, 223, 'Rx', DL5AX, JO52GF79TK, 230, -4
1756068327, 15m, 21075518, FT8, G6FOV, IO70WM, 223, 'Rx', IU5RDC, JN54AB, 248, -6
1756068327, 15m, 21074549, FT8, G6FOV, IO70WM, 223, 'Rx', PU5GER, GG53MR, 108, -4
1756068327, 15m, 21075617, FT8, G6FOV, IO70WM, 223, 'Rx', DO1IJB, JN48EW97, 230, -15
1756068240, 20m, 14074783, FT8, 2E0NBL, IO92II, 223, 'Rx', K4SYT, EM90ET, 291, 1
1756068251, 20m, 14074765, FT8, 2E0NBL, IO92II, 223, 'Rx', DL1NFI, JN59OE, 230, 4
1756068251, 20m, 14074902, FT8, 2E0NBL, IO92II, 223, 'Rx', K9OW, EN43LL, 291, 7
1756068266, 20m, 14074453, FT8, 2E0NBL, IO92II, 223, 'Rx', IK0XCG, JN52VC84, 248, 3
1756068267, 20m, 14074954, FT8, 2E0NBL, IO92II, 223, 'Rx', DL1MAG, JN39XN, 230, 11
1756068282, 20m, 14074607, FT8, 2E0NBL, IO92II, 223, 'Rx', WA3MH, FM18HK20, 291, 2
1756068296, 20m, 14074454, FT8, 2E0NBL, IO92II, 223, 'Rx', S52R, JN75ON, 499, 13
1756068297, 20m, 14075306, FT8, 2E0NBL, IO92II, 223, 'Rx', IW8FBM, JN70EV08, 248, -10
1756068297, 20m, 14074407, FT8, 2E0NBL, IO92II, 223, 'Rx', WD4GBW, FM17EK03, 291, -2
1756068312, 20m, 14075115, FT8, 2E0NBL, IO92II, 223, 'Rx', V31DL, EK57NF, 66, 6
1756068326, 20m, 14074777, FT8, 2E0NBL, IO92II, 223, 'Rx', SP7V, JO91QQ, 269, 15
1756068311, 15m, 21210385, FT8, M0WRE, IO93CR, 223, 'Rx', KP4Z, FK68LL, 202, -7
1756068314, 15m, 21210231, FT8, M0WRE, IO93CR, 223, 'Rx', KR0P, EN10RM, 291, -19
1756068327, 15m, 21209891, FT8, M0WRE, IO93CR, 223, 'Rx', IU5RDC, JN54AB, 248, -13
1756068327, 15m, 21208923, FT8, M0WRE, IO93CR, 223, 'Rx', PU5GER, GG53MR, 108, -15
1756068312, 20m, 14075739, FT8, G1ZOM, IO83QJ, 223, 'Rx', W4CHI, FM05LM, 291, -15
1756068326, 20m, 14075921, FT8, G1ZOM, IO83QJ, 223, 'Rx', UT5VQ, KN68LL, 288, -4
1756068327, 20m, 14076330, FT8, G1ZOM, IO83QJ, 223, 'Rx', W9GWP, EN52XI61, 291, -22
1756068327, 20m, 14074771, FT8, G1ZOM, IO83QJ, 223, 'Rx', SP7V, JO91QQ, 269, -3
1756068327, 20m, 14075665, FT8, G1ZOM, IO83QJ, 223, 'Rx', K2JB, EM85QM65ET, 291, -13
1756068255, 20m, 14076196, FT8, G4RWD, IO92DS, 223, 'Rx', DL2YAJ, JN49GX, 230, -9
1756068255, 20m, 14075279, FT8, G4RWD, IO92DS, 223, 'Rx', BG5JGG, OL79XQ, 318, -19
1756068269, 20m, 14074943, FT8, G4RWD, IO92DS, 223, 'Rx', 5Z4VJ, KI88JR, 430, -8
1756068269, 20m, 14076409, FT8, G4RWD, IO92DS, 223, 'Rx', EB1GUA, IN71KP55, 281, -13
1756068269, 20m, 14074451, FT8, G4RWD, IO92DS, 223, 'Rx', IK0XCG, JN52VC84, 248, -13
1756068270, 20m, 14075739, FT8, G4RWD, IO92DS, 223, 'Rx', IN3XUG, JN55NB, 248, -9
1756068270, 20m, 14074243, FT8, G4RWD, IO92DS, 223, 'Rx', IU8RFW, JN70DW, 248, -12
1756068284, 20m, 14076041, FT8, G4RWD, IO92DS, 223, 'Rx', EA5KT, IM99SL28, 281, 1
1756068285, 20m, 14075443, FT8, G4RWD, IO92DS, 223, 'Rx', KE2CUR, FN30DS27, 291, -17
1756068299, 20m, 14074773, FT8, G4RWD, IO92DS, 223, 'Rx', IU2BWQ, JN45JI77, 248, -1
1756068299, 20m, 14075923, FT8, G4RWD, IO92DS, 223, 'Rx', UT5VQ, KN68LL, 288, -8
1756068299, 20m, 14074451, FT8, G4RWD, IO92DS, 223, 'Rx', S52R, JN75ON, 499, -6
1756068299, 20m, 14075082, FT8, G4RWD, IO92DS, 223, 'Rx', TA1ED, KN30LM, 390, -12
1756068314, 20m, 14074942, FT8, G4RWD, IO92DS, 223, 'Rx', SQ6ADA, JO81BP, 269, -9
1756068314, 20m, 14076374, FT8, G4RWD, IO92DS, 223, 'Rx', PY5EJ, GG54HO71, 108, -11
1756068314, 20m, 14076457, FT8, G4RWD, IO92DS, 223, 'Rx', NP4E, FK78AJ26, 202, -18
1756068314, 20m, 14075500, FT8, G4RWD, IO92DS, 223, 'Rx', SH5RJX, JO78HF30, 284, -14
1756068314, 20m, 14074577, FT8, G4RWD, IO92DS, 223, 'Rx', WB3FME, FM19NA, 291, -14
1756068314, 20m, 14075026, FT8, G4RWD, IO92DS, 223, 'Rx', DJ2MS, JO30NX33, 230, -11
1756068315, 20m, 14075595, FT8, G4RWD, IO92DS, 223, 'Rx', IZ2YNS, JN45MQ, 248, -19
1756068329, 20m, 14075593, FT8, G4RWD, IO92DS, 223, 'Rx', UW4SU, KN28IW51, 288, -9
1756068329, 20m, 14076332, FT8, G4RWD, IO92DS, 223, 'Rx', W9GWP, EN52XI61, 291, -10
1756068329, 20m, 14075029, FT8, G4RWD, IO92DS, 223, 'Rx', WA0JGT, EN34GC, 291, -16
1756068329, 20m, 14076803, FT8, G4RWD, IO92DS, 223, 'Rx', LB8MG, JO59KK, 266, -14
1756068329, 20m, 14075758, FT8, G4RWD, IO92DS, 223, 'Rx', IZ5MJO, JN53NO, 248, -9
1756068330, 20m, 14074774, FT8, G4RWD, IO92DS, 223, 'Rx', SP7V, JO91QQ, 269, -6
1756068314, 40m, 7075287, FT8, M7ECR, JO01NE, 223, 'Rx', G2KS, IO84FQ, 223, 4
1756068329, 40m, 7076034, FT8, M7ECR, JO01NE, 223, 'Rx', PA3EAQ, JO31CI05, 263, -6
1756068327, 20m, 14075200, FT8, G8RTK, IO93DU, 223, 'Rx', TA1ED, KN30LM, 390, -17
1756068327, 20m, 14076180, FT8, G8RTK, IO93DU, 223, 'Rx', 9A7PBV, JN85LM, 497, -11
1756068327, 20m, 14074893, FT8, G8RTK, IO93DU, 223, 'Rx', SP7V, JO91QQ, 269, -16
1756068330, 20m, 14076578, FT8, G8RTK, IO93DU, 223, 'Rx', 9A5AFP, JN86IJ, 497, -13
1756068326, 40m, 7076033, FT8, M0KKB, JO01MG, 223, 'Rx', PA3EAQ, JO31CI05, 263, -4
1756068326, 20m, 14074777, FT8, G4ZJH, JO02RF, 223, 'Rx', SP7V, JO91QQ, 269, -10
1756068329, 20m, 14074913, FT8, G4ZJH, JO02RF, 223, 'Rx', IZ0GRR, JN61OU, 248, -19
1756068311, 10m, 28450782, FT8, M1TZR, IO83WK, 223, 'Rx', DK9UD, JN49GE, 230, -15
1756068327, 10m, 28452082, FT8, M1TZR, IO83WK, 223, 'Rx', KP2B, FK77OS, 285, -16
1756068327, 20m, 14074770, FT8, G0VDE, JO02BF, 223, 'Rx', SP7V, JO91QQ, 269, -1
1756068030, 20m, 14075455, FT8, G3ZMS, IO90WW49, 223, 'Rx', DL1NFI, JN59OE, 230, -18
1756068030, 20m, 14076468, FT8, G3ZMS, IO90WW49, 223, 'Rx', NP4E, FK78AJ26, 202, -19
1756068030, 20m, 14075558, FT8, G3ZMS, IO90WW49, 223, 'Rx', YE4FNN, OI37BV, 327, -24
1756068060, 20m, 14075715, FT8, G3ZMS, IO90WW49, 223, 'Rx', EA2EWL, IN91PO, 281, -12
1756068060, 20m, 14075934, FT8, G3ZMS, IO90WW49, 223, 'Rx', IW3BYL, JN56NC51, 248, -21
1756068060, 20m, 14075393, FT8, G3ZMS, IO90WW49, 223, 'Rx', F5RRS, JN36EB44, 227, 2
1756068075, 20m, 14075859, FT8, G3ZMS, IO90WW49, 223, 'Rx', S52R, JN75ON, 499, -4
1756068075, 20m, 14074511, FT8, G3ZMS, IO90WW49, 223, 'Rx', PD3RH, JO22QE, 263, -18
1756068075, 20m, 14075754, FT8, G3ZMS, IO90WW49, 223, 'Rx', IZ4ERO, JN54QR, 248, -13
1756068090, 20m, 14074951, FT8, G3ZMS, IO90WW49, 223, 'Rx', SQ6ADA, JO81BP, 269, -14
1756068090, 20m, 14076383, FT8, G3ZMS, IO90WW49, 223, 'Rx', PY5EJ, GG54HO71, 108, -19
1756068105, 20m, 14074805, FT8, G3ZMS, IO90WW49, 223, 'Rx', PD1CMK, JO22MC, 263, -16
1756068105, 20m, 14075051, FT8, G3ZMS, IO90WW49, 223, 'Rx', RA6ARI, KN95CI, 54, -21
1756068105, 20m, 14075134, FT8, G3ZMS, IO90WW49, 223, 'Rx', SM6MVL, JO67QN, 284, -24
1756068105, 20m, 14076793, FT8, G3ZMS, IO90WW49, 223, 'Rx', KC2ZZR, FM18LW, 291, -15
1756068120, 20m, 14074459, FT8, G3ZMS, IO90WW49, 223, 'Rx', A71AH, LL55SH, 376, -14
1756068120, 20m, 14074660, FT8, G3ZMS, IO90WW49, 223, 'Rx', SQ1DOZ, JO73DV, 269, -8
1756068150, 20m, 14074930, FT8, G3ZMS, IO90WW49, 223, 'Rx', S54E, JN66WD86, 499, 1
1756068150, 20m, 14076559, FT8, G3ZMS, IO90WW49, 223, 'Rx', WS4ASE, FM08XB37TN, 291, -21
1756068165, 20m, 14075312, FT8, G3ZMS, IO90WW49, 223, 'Rx', IW8FBM, JN70EV08, 248, -10
1756068180, 20m, 14075533, FT8, G3ZMS, IO90WW49, 223, 'Rx', WR1GHT, FN32FX, 291, -18
1756068195, 20m, 14076548, FT8, G3ZMS, IO90WW49, 223, 'Rx', SA2RJO, KP03DQ, 284, 2
1756068210, 20m, 14075511, FT8, G3ZMS, IO90WW49, 223, 'Rx', DJ0CL, JN47FX, 230, -2
1756068210, 20m, 14074863, FT8, G3ZMS, IO90WW49, 223, 'Rx', SQ2BXJ, JO90RX, 269, -8
1756068210, 20m, 14075644, FT8, G3ZMS, IO90WW49, 223, 'Rx', UN7EG, MO52CW24, 130, -21
1756068225, 20m, 14075009, FT8, G3ZMS, IO90WW49, 223, 'Rx', KZ4JN, EL89XT, 291, -22
1756068225, 20m, 14074790, FT8, G3ZMS, IO90WW49, 223, 'Rx', K4SYT, EM90ET, 291, -18
1756068225, 20m, 14075768, FT8, G3ZMS, IO90WW49, 223, 'Rx', IZ5MJO, JN53NO, 248, -19
1756068225, 20m, 14075289, FT8, G3ZMS, IO90WW49, 223, 'Rx', IZ6ENT, JN72LL, 248, -24
1756068255, 20m, 14075708, FT8, G3ZMS, IO90WW49, 223, 'Rx', HL3IB, PM36XX05HN, 137, -24
1756068270, 20m, 14076051, FT8, G3ZMS, IO90WW49, 223, 'Rx', EA5KT, IM99SL28, 281, -3
1756068270, 20m, 14076892, FT8, G3ZMS, IO90WW49, 223, 'Rx', OH6FSO, KP12EO72, 224, 5
1756068270, 20m, 14076607, FT8, G3ZMS, IO90WW49, 223, 'Rx', KE2FUM, FN20LP06, 291, -17
1756068285, 20m, 14075933, FT8, G3ZMS, IO90WW49, 223, 'Rx', UT5VQ, KN68LL, 288, -16
1756068300, 20m, 14074282, FT8, G3ZMS, IO90WW49, 223, 'Rx', TC8YL, KN41, 390, -17
1756068315, 20m, 14074783, FT8, G3ZMS, IO90WW49, 223, 'Rx', SP7V, JO91QQ, 269, -17
1756068333, 40m, 7076045, FT8, M7MDB, IO80HU, 223, 'Rx', PA3EAQ, JO31CI05, 263, -12
1756068334, 40m, 7074441, FT8, M7MDB, IO80HU, 223, 'Rx', SV2HTW, KN10LNPN, 236, -16
1756068071, 10m, 28076622, FT8, G.RS36870.GLOS, IO81TQ, 223, 'Rx', IK5ZPU, JN53OU, 248, -18
1756068101, 10m, 28074778, FT8, G.RS36870.GLOS, IO81TQ, 223, 'Rx', EC3A, JN00JV, 281, -1
1756068161, 10m, 28074678, FT8, G.RS36870.GLOS, IO81TQ, 223, 'Rx', IZ5EME, JN52NS, 248, 15
1756068176, 10m, 28076129, FT8, G.RS36870.GLOS, IO81TQ, 223, 'Rx', KP2B, FK77OS, 285, -14
1756068281, 20m, 14076038, FT8, G8CRB, JO02BF, 223, 'Rx', EA5KT, IM99SL28, 281, 2
1756068281, 20m, 14074403, FT8, G8CRB, JO02BF, 223, 'Rx', GJ0KYZ, IN89VE88BA, 122, -1
1756068282, 20m, 14075865, FT8, G8CRB, JO02BF, 223, 'Rx', YU7NW, KN05LM, 296, -3
1756068282, 20m, 14075519, FT8, G8CRB, JO02BF, 223, 'Rx', WR1GHT, FN32FX, 291, -12
1756068282, 20m, 14075439, FT8, G8CRB, JO02BF, 223, 'Rx', KE2CUR, FN30DS27, 291, -22
1756068282, 20m, 14075510, FT8, G8CRB, JO02BF, 223, 'Rx', UW5IM, KN68NQ, 288, -14
1756068285, 20m, 14074940, FT8, G8CRB, JO02BF, 223, 'Rx', HB9BTL, JN47CK10QV, 287, -24
1756068312, 20m, 14075142, FT8, G8CRB, JO02BF, 223, 'Rx', SH0T, JO99AI, 284, -1
1756068312, 20m, 14074939, FT8, G8CRB, JO02BF, 223, 'Rx', SQ6ADA, JO81BP, 269, -14
1756068312, 20m, 14076364, FT8, G8CRB, JO02BF, 223, 'Rx', GB5FPS, IO93TK, 223, -22
1756068312, 20m, 14076454, FT8, G8CRB, JO02BF, 223, 'Rx', NP4E, FK78AJ26, 202, -24
1756068297, 20m, 14075930, FT8, G0BIX, JO01GI, 223, 'Rx', UT5VQ, KN68LL, 288, -7
